Name,Gene_ID,GenomeBuild,Chr,MapInfo,SourceVersion,goldstandard2
cg12716838,8706,36,3,162305949,36.1,0.033690754
cg12717203,255403,36,4,114342,36.1,0.197477613
cg12717594,8434,36,9,36027454,36.1,0.035758874
cg12717668,79027,36,7,98994131,36.1,0.095414182
cg12718440,118812,36,10,99383566,36.1,0.413726619
cg12719235,5434,36,19,1046626,36.1,0.053133794
cg12721546,9774,36,6,136652789,36.1,0.021681713
cg12723809,132989,36,4,88032090,36.1,0.048274983
cg12724357,91683,36,11,66546861,36.1,0.066015867
cg12727374,79929,36,3,185025608,36.1,0.028633785
cg12727795,5159,36,5,149515888,36.1,0.052924183
cg12728032,2001,36,11,34491933,36.1,0.511920522
cg12729048,7286,36,1,149779822,36.1,0.026150051
cg12730381,7532,36,7,75826148,36.1,0.079317155
cg12730424,55727,36,14,92868862,36.1,0.068648375
cg12732155,7805,36,1,31003188,36.1,0.034761039
cg12733079,11179,36,7,111632418,36.1,0.045269668
cg12733430,57563,36,4,88360963,36.1,0.055766508
cg12736438,55647,36,13,110012458,36.1,0.051762197
cg12737574,2923,36,15,41825624,36.1,0.039862138
cg12738197,137209,36,8,126055064,36.1,0.058806283
cg12739034,5733,36,1,71286214,36.1,0.040155706
cg12741420,3662,36,6,337131,36.1,0.037184043
cg12741488,114984,36,16,2873842,36.1,0.06954332
cg12743894,120534,36,11,30301513,36.1,0.013156014
cg12744185,58488,36,17,51183386,36.1,0.043376051
cg12745769,115648,36,19,21371833,36.1,0.037804243
cg12748926,126526,36,19,45545860,36.1,0.038468821
cg12753858,256646,36,15,32425161,36.1,0.743649369
cg12754733,126074,36,19,11346436,36.1,0.015698749
cg12754854,254295,36,9,130722680,36.1,0.734330707
cg12757143,92715,36,9,139593525,36.1,0.574090757
cg12757684,5325,36,6,144371178,36.1,0.710199368
cg12758687,1813,36,11,112851537,36.1,0.158018433
cg12759554,266812,36,4,89837660,36.1,0.56549917
cg12766348,57396,36,5,177986645,36.1,0.035721756
cg12768605,284348,36,19,49016791,36.1,0.124165258
cg12771281,145389,36,14,60517569,36.1,0.012801218
cg12774845,957,36,14,73556065,36.1,0.153378658
cg12775479,285313,36,3,152659374,36.1,0.855811281
cg12776163,989,36,7,35807231,36.1,0.059882288
cg12780286,55840,36,3,123036276,36.1,0.042902701
cg12780322,6731,36,4,57028920,36.1,0.033332094
cg12781218,136895,36,7,25186135,36.1,0.045191852
cg12781395,22938,36,14,77297454,36.1,0.064866183
cg12781568,7490,36,11,32408614,36.1,0.617316628
cg12782180,3952,36,7,127668168,36.1,0.482726198
cg12783573,221302,36,6,117096668,36.1,0.048503976
cg12783640,10057,36,3,185218354,36.1,0.032044667
cg12783776,710,36,11,57122524,36.1,0.064532388
cg12785675,84071,36,6,109276391,36.1,0.023333414
cg12785689,3692,36,20,33335822,36.1,0.072678
cg12787624,51474,36,12,48963548,36.1,0.026217103
cg12788467,6928,36,17,33179448,36.1,0.103701846
cg12788471,81873,36,9,126670798,36.1,0.01113849
cg12790134,80124,36,8,67741341,36.1,0.049410569
cg12791554,259295,36,12,11042889,36.1,0.726043867
cg12792011,79673,36,19,63353727,36.1,0.030580973
cg12792157,26292,36,1,39111591,36.1,0.018408285
cg12792366,9209,36,3,37192091,36.1,0.043119488
cg12792367,7036,36,7,100076686,36.1,0.279220245
cg12793610,23321,36,4,154345087,36.1,0.675292878
cg12795208,3854,36,12,51132205,36.1,0.924427493
cg12796229,10650,36,18,12398045,36.1,0.027404247
cg12797788,10204,36,16,66438771,36.1,0.027450622
cg12800028,2830,36,6,110406839,36.1,0.254232815
cg12802819,83480,36,11,125278452,36.1,0.060614943
cg12803724,51101,36,8,79740915,36.1,0.048345538
cg12806381,55650,36,1,26986764,36.1,0.029429927
cg12806521,4839,36,12,6547990,36.1,0.029675649
cg12809314,353274,36,3,44493789,36.1,0.228559609
cg12810190,51380,36,12,51860804,36.1,0.021279225
cg12810837,29121,36,12,9713554,36.1,0.41208261
cg12811135,200523,36,2,88605587,36.1,0.923849539
cg12813792,128602,36,20,56159101,36.1,0.49041022
cg12813922,22930,36,2,135526410,36.1,0.044953121
cg12815916,26469,36,2,130830902,36.1,0.96785257
cg12818699,9750,36,6,24985561,36.1,0.88402268
cg12819826,56342,36,19,10077676,36.1,0.348351404
cg12820481,4751,36,1,209915383,36.1,0.046153429
cg12820608,5916,36,12,51912657,36.1,0.03776465
cg12821045,126231,36,19,42962120,36.1,0.026324969
cg12821724,9962,36,20,4938320,36.1,0.892270362
cg12823748,9958,36,12,60940347,36.1,0.043498199
cg12825252,84865,36,2,74563735,36.1,0.0212165
cg12827188,2243,36,4,155731437,36.1,0.630384883
cg12827555,338917,36,14,73775784,36.1,0.167472067
cg12830694,94274,36,19,43439636,36.1,0.933062155
cg12830829,81542,36,14,50776831,36.1,0.028621512
cg12832565,11126,36,1,144427029,36.1,0.472498965
cg12832649,6695,36,5,136862762,36.1,0.027052255
cg12833011,30820,36,5,169863113,36.1,0.7384641
cg12833508,130340,36,2,224410046,36.1,0.093735858
cg12833720,602,36,19,49943391,36.1,0.06531915
cg12835684,84975,36,12,51931914,36.1,0.040384072
cg12836863,675,36,13,31787023,36.1,0.283798083
cg12838902,222962,36,7,5289112,36.1,0.447113767
cg12839593,6495,36,14,60185980,36.1,0.040247641
cg12840719,1029,36,9,21958233,36.1,0.160846931
cg12841020,5228,36,14,74492357,36.1,0.350178517
cg12844497,9212,36,17,8054757,36.1,0.04839676
cg12845249,57215,36,16,66433952,36.1,0.025455294
cg12845808,51294,36,5,141318788,36.1,0.47547424
cg12846567,80032,36,19,2817619,36.1,0.910394093
cg12846938,9524,36,19,14501140,36.1,0.114259185
cg12848131,688,36,13,72531313,36.1,0.016042739
cg12850636,27134,36,19,3678602,36.1,0.828745009
cg12853521,4161,36,18,13814359,36.1,0.087125753
cg12854483,1264,36,19,11510671,36.1,0.143178589
cg12855851,5225,36,6,41823163,36.1,0.914310235
cg12855988,6206,36,6,133177597,36.1,0.473989723
cg12856392,51427,36,7,63763575,36.1,0.571184315
cg12857957,54585,36,3,45858625,36.1,0.014483226
cg12858075,1876,36,2,11523948,36.1,0.018898241
cg12858460,8320,36,3,27738741,36.1,0.056406521
cg12858514,51702,36,1,17448194,36.1,0.968249122
cg12862537,4826,36,20,35582093,36.1,0.739173688
cg12864235,1007,36,5,27074539,36.1,0.681769638
cg12864581,79570,36,1,31433503,36.1,0.913946558
cg12864853,7162,36,6,83129875,36.1,0.051454968
cg12865837,6492,36,6,101018247,36.1,0.468343152
cg12866859,10614,36,17,40580115,36.1,0.780484271
cg12867448,4957,36,9,130257301,36.1,0.905299375
cg12869058,24,36,1,94360460,36.1,0.79728096
cg12869240,55760,36,10,127559963,36.1,0.513082597
cg12871124,134429,36,5,110876005,36.1,0.017665026
cg12873941,64112,36,14,92721547,36.1,0.069175682
cg12874092,7431,36,10,17311525,36.1,0.014836217
cg12875426,54808,36,18,45241530,36.1,0.682041872
cg12876594,4882,36,9,35781798,36.1,0.541300982
cg12878228,5644,36,7,142135698,36.1,0.859251333
cg12879297,123775,36,16,79668255,36.1,0.024225554
cg12879425,26228,36,4,68107090,36.1,0.150866914
cg12880200,84967,36,1,36636325,36.1,0.096806369
cg12880658,1036,36,5,115180285,36.1,0.026724647
cg12883767,65012,36,12,56299376,36.1,0.485976707
cg12884406,1301,36,1,103346577,36.1,0.103460172
cg12885244,51315,36,2,88136173,36.1,0.100191802
cg12888039,51094,36,1,201193889,36.1,0.032527681
cg12888113,10747,36,1,11029635,36.1,0.978483597
cg12888961,5128,36,12,95318351,36.1,0.019277814
cg12893143,90249,36,5,176170602,36.1,0.05037974
cg12894126,83549,36,9,133395746,36.1,0.534068081
cg12894629,200931,36,3,197427114,36.1,0.820020621
cg12894984,5409,36,17,35077157,36.1,0.523376163
cg12897370,22828,36,6,155096771,36.1,0.020729359
cg12900467,26524,36,13,20533665,36.1,0.018420249
cg12902039,4948,36,15,26018007,36.1,0.088536148
cg12902719,8994,36,3,45610227,36.1,0.034734496
cg12903171,2887,36,7,50818058,36.1,0.400058559
cg12906740,55270,36,13,47510051,36.1,0.027244374
cg12909005,30834,36,6,30136639,36.1,0.027639422
cg12910797,3213,36,17,44006721,36.1,0.76031398
cg12914014,7874,36,16,8965866,36.1,0.476786208
cg12914062,55763,36,4,56414959,36.1,0.0572674
cg12914362,8325,36,10,35970485,36.1,0.027983725
cg12914657,170575,36,7,150044613,36.1,0.05279379
cg12916723,4818,36,19,56568600,36.1,0.673382435
cg12920798,80776,36,19,46562171,36.1,0.049966925
cg12924262,56994,36,12,100615185,36.1,0.136087463
cg12924408,11020,36,22,35501971,36.1,0.047531522
cg12927153,5742,36,9,124173139,36.1,0.014844774
cg12927772,84267,36,9,85761405,36.1,0.047635888
cg12928668,57556,36,5,115938628,36.1,0.049709418
cg12930602,11007,36,11,65414471,36.1,0.089002457
cg12930920,22894,36,13,72254357,36.1,0.08015507
cg12932195,79087,36,22,48699347,36.1,0.942288473
cg12936220,51121,36,5,172318083,36.1,0.13845202
cg12936747,5950,36,10,95351376,36.1,0.110997576
cg12937434,9256,36,17,53760947,36.1,0.079530912
cg12939527,79155,36,4,2727504,36.1,0.103739259
cg12939547,80737,36,6,31852016,36.1,0.915665873
cg12940073,94160,36,16,46738165,36.1,0.647828978
cg12940430,6722,36,6,43246943,36.1,0.098843163
cg12941369,10015,36,3,33814393,36.1,0.34229325
cg12941931,10501,36,19,4510799,36.1,0.196498337
cg12943082,10344,36,7,75257247,36.1,0.509235837
cg12946225,10362,36,19,3524751,36.1,0.072983253
cg12946690,23293,36,17,2153490,36.1,0.161107168
cg12949975,151449,36,2,20730833,36.1,0.035336907
cg12951282,433,36,17,6959140,36.1,0.063468263
cg12952132,9437,36,19,60109459,36.1,0.763730963
cg12952136,2926,36,4,71924641,36.1,0.055723951
cg12953249,286204,36,9,125158593,36.1,0.933252747
cg12955127,515,36,1,111792407,36.1,0.763162105
cg12955583,85442,36,10,134824038,36.1,0.020882814
cg12958778,57533,36,4,6963375,36.1,0.693413567
cg12958813,127124,36,1,196776292,36.1,0.710486029
cg12958836,55810,36,12,8076291,36.1,0.058496263
cg12960248,81577,36,16,66311055,36.1,0.088471718
cg12962021,286826,36,1,224564242,36.1,0.114987121
cg12962778,25946,36,12,53064579,36.1,0.66783125
cg12963312,9697,36,6,52549682,36.1,0.011700378
cg12966875,6590,36,20,43317160,36.1,0.142480925
cg12967560,145748,36,15,98091718,36.1,0.934649176
cg12969407,135112,36,6,126143641,36.1,0.205519039
cg12969595,26022,36,17,28278991,36.1,0.033421661
cg12970008,114879,36,11,3142671,36.1,0.023237507
cg12970084,1999,36,1,200243703,36.1,0.913186156
cg12971338,9618,36,17,24094745,36.1,0.043057678
cg12971694,971,36,9,35608412,36.1,0.200085118
cg12971958,10015,36,3,33814819,36.1,0.044492538
cg12975220,4211,36,2,66516089,36.1,0.018783003
cg12977318,112936,36,11,133599861,36.1,0.021085377
cg12978308,79661,36,15,73426486,36.1,0.165295901
cg12979743,4711,36,3,180805173,36.1,0.05507681
cg12983442,79818,36,19,63018038,36.1,0.084562243
cg12984356,4122,36,15,89247817,36.1,0.050393782
cg12985418,57534,36,18,17574536,36.1,0.041801633
cg12986021,9077,36,1,68289215,36.1,0.385896396
cg12989650,22899,36,17,8154053,36.1,0.703666694
cg12990410,56131,36,5,140481301,36.1,0.432840458
cg12991341,157753,36,8,109869463,36.1,0.865883158
cg12991365,55349,36,3,53855893,36.1,0.231493005
cg12992720,9170,36,19,19599592,36.1,0.252791463
cg12994003,3930,36,1,223683098,36.1,0.118816837
cg12995941,3645,36,1,155096001,36.1,0.107305486
cg12997958,2314,36,17,18102342,36.1,0.102971435
cg12998491,286336,36,9,133142352,36.1,0.010459017
cg12998614,84634,36,19,868068,36.1,0.067454197
cg12999103,23400,36,1,17210429,36.1,0.061751057
cg12999109,125981,36,19,6284587,36.1,0.938766806
cg13002506,220032,36,11,76676469,36.1,0.727533707
cg13002939,5156,36,4,54789256,36.1,0.025583894
cg13007988,8085,36,12,47735403,36.1,0.693639502
cg13015534,55808,36,17,72151388,36.1,0.418608191
cg13017345,4601,36,10,111956019,36.1,0.765344321
cg13018903,220296,36,11,124312111,36.1,0.810356743
cg13019092,5174,36,1,144439077,36.1,0.831339916
cg13021192,1522,36,20,57015608,36.1,0.068658078
cg13021384,11001,36,15,48262046,36.1,0.018876461
cg13021725,79980,36,20,34835937,36.1,0.078965241
cg13022129,254295,36,9,130723683,36.1,0.978806073
cg13022174,6760,36,18,21925057,36.1,0.053158965
cg13026483,54929,36,19,19110331,36.1,0.089136218
cg13030582,4239,36,17,19231301,36.1,0.144372684
cg13031432,65009,36,16,57055268,36.1,0.033066556
cg13033853,84929,36,9,132804220,36.1,0.052965178
cg13037275,143686,36,11,94605012,36.1,0.155559413
cg13038560,79568,36,2,200527358,36.1,0.903941814
cg13042288,290,36,15,88150983,36.1,0.904954015
cg13042487,7517,36,14,103251146,36.1,0.027461283
cg13043862,2138,36,8,72437152,36.1,0.118161733
cg13044136,166,36,19,3013883,36.1,0.044325495
cg13044223,6202,36,1,45013436,36.1,0.071906172
cg13045611,6388,36,17,24013559,36.1,0.095141994
cg13047892,4223,36,7,15693174,36.1,0.061797184
cg13051968,9781,36,2,6975100,36.1,0.012538024
cg13052755,5820,36,8,128874771,36.1,0.885047205
cg13053396,716,36,12,7038806,36.1,0.805437795
cg13053608,84514,36,17,37599199,36.1,0.208317671
cg13055001,5499,36,11,66926389,36.1,0.029044428
cg13056269,4175,36,2,136350077,36.1,0.021848109
cg13057891,2073,36,13,102296412,36.1,0.038432861
cg13058581,56980,36,11,129378095,36.1,0.05644896
cg13059335,27299,36,8,24298054,36.1,0.668415527
cg13060154,153090,36,9,123501819,36.1,0.035613319
cg13060405,399687,36,17,24531096,36.1,0.032563111
cg13060997,8900,36,13,35904611,36.1,0.044968404
cg13066542,55312,36,9,78199558,36.1,0.040855368
cg13066963,83715,36,1,6407904,36.1,0.218896526
cg13067215,51673,36,16,65984786,36.1,0.107876627
cg13073894,84924,36,19,41672590,36.1,0.027773296
cg13074965,84972,36,11,66151881,36.1,0.918198841
cg13077930,213,36,4,74488389,36.1,0.684586352
cg13078388,1153,36,19,1220048,36.1,0.087481686
cg13079099,94059,36,19,59666195,36.1,0.016072726
cg13080465,54682,36,12,12394724,36.1,0.037942371
cg13081704,55539,36,11,2847033,36.1,0.409488888
cg13083810,5460,36,6,31247135,36.1,0.926222998
cg13084335,1410,36,11,111287880,36.1,0.409622699
cg13084429,340706,36,10,115989011,36.1,0.075472351
cg13084525,26298,36,11,34599039,36.1,0.518575471
cg13085976,54863,36,9,139291010,36.1,0.863721178
cg13086467,84292,36,19,12640373,36.1,0.941561384
cg13097407,401262,36,6,43384636,36.1,0.087503823
cg13097816,2859,36,2,241217112,36.1,0.90930402
cg13098382,152006,36,9,36391460,36.1,0.029588074
cg13098960,6665,36,17,7434875,36.1,0.829815572
cg13099330,5947,36,3,140740489,36.1,0.127457808
cg13102585,10900,36,17,39741734,36.1,0.115643059
cg13105904,23351,36,14,23969884,36.1,0.165567349
cg13107169,55728,36,4,39774633,36.1,0.931046365
cg13108328,54477,36,12,19173528,36.1,0.121360316
cg13109289,56913,36,7,7241307,36.1,0.810834013
cg13112336,254394,36,6,119297573,36.1,0.043198153
cg13112511,5144,36,5,58918510,36.1,0.72002733
cg13113656,1213,36,17,55052271,36.1,0.032331645
cg13114389,57089,36,10,101409231,36.1,0.029932801
cg13117105,54852,36,15,67378411,36.1,0.031546062
cg13118748,221545,36,6,30722701,36.1,0.023179115
cg13118849,1463,36,19,19188542,36.1,0.918850796
cg13119609,344,36,19,50141137,36.1,0.63007697
cg13120519,84266,36,19,6323660,36.1,0.043816699
cg13120814,55281,36,7,134483310,36.1,0.208271401
cg13121699,91752,36,2,185170642,36.1,0.031665449
cg13125510,283171,36,11,130047701,36.1,0.816544301
cg13126790,401281,36,6,159930336,36.1,0.858694634
cg13127386,9498,36,12,50105035,36.1,0.028521922
cg13129046,219738,36,10,71059702,36.1,0.129266354
cg13131015,2984,36,12,14740809,36.1,0.686133974
cg13132204,255520,36,4,141665127,36.1,0.0243189
cg13133148,10302,36,15,64577098,36.1,0.015573261
cg13133883,5995,36,10,85994640,36.1,0.520954506
cg13134662,7410,36,9,135848501,36.1,0.031218813
cg13135121,3306,36,14,64072198,36.1,0.887348262
cg13135180,79897,36,6,30420951,36.1,0.022870607
cg13138279,1411,36,17,24598771,36.1,0.870527931
cg13139843,337882,36,21,30774664,36.1,0.604240357
cg13140267,23020,36,2,96335431,36.1,0.040618113
cg13140464,8120,36,15,81177077,36.1,0.933616937
cg13144004,7372,36,3,125931794,36.1,0.03599018
cg13144783,1230,36,3,46224799,36.1,0.204109908
cg13145440,81558,36,17,45196826,36.1,0.042920245
cg13149307,84898,36,10,20144458,36.1,0.04047555
cg13149996,8672,36,1,21310569,36.1,0.630880769
cg13150441,9810,36,16,30681609,36.1,0.053773644
cg13150596,10755,36,19,14467390,36.1,0.078711634
cg13152535,6320,36,19,55918369,36.1,0.212247366
cg13153865,734,36,8,90983274,36.1,0.051789842
cg13155059,830,36,7,116289569,36.1,0.042791509
cg13156121,374739,36,16,56567615,36.1,0.912596604
cg13156411,5745,36,3,46894458,36.1,0.915770182
cg13159566,29080,36,12,81277018,36.1,0.039894436
cg13162577,160298,36,11,6183013,36.1,0.833208154
cg13163729,6496,36,2,45022951,36.1,0.05530343
cg13164309,978,36,1,20770604,36.1,0.739038234
cg13164537,10666,36,18,65775051,36.1,0.540450577
cg13168374,339302,36,18,55137200,36.1,0.735074879
cg13168683,152789,36,4,6253280,36.1,0.050209944
cg13168820,11122,36,20,41251770,36.1,0.034367502
cg13169373,351,36,21,26464714,36.1,0.043385546
cg13170032,3142,36,1,219118766,36.1,0.159601779
cg13176285,283489,36,13,114098571,36.1,0.063880526
cg13176979,9324,36,6,80001373,36.1,0.278908937
cg13179915,10089,36,11,65119525,36.1,0.913277419
cg13179983,5296,36,19,18125162,36.1,0.048704825
cg13180098,6010,36,3,130729613,36.1,0.753552963
cg13180809,3257,36,10,100196389,36.1,0.037765523
cg13183539,51343,36,19,3473577,36.1,0.949882165
cg13184442,988,36,6,44463141,36.1,0.112963816
cg13184872,80339,36,22,42651052,36.1,0.043208912
cg13185308,6833,36,11,17455395,36.1,0.426376682
cg13188385,9901,36,3,9266334,36.1,0.027197082
cg13191049,23336,36,15,97463186,36.1,0.059792686
cg13191808,255738,36,1,55277915,36.1,0.025898161
cg13199589,284716,36,1,42618577,36.1,0.088313029
cg13199822,523,36,3,114948883,36.1,0.033285855
cg13202751,6531,36,5,1499443,36.1,0.170996524
cg13206017,6750,36,3,188870919,36.1,0.214179798
cg13208492,7247,36,2,122229846,36.1,0.016334126
cg13208732,5324,36,8,57286901,36.1,0.011001143
cg13210512,9825,36,20,47964984,36.1,0.046021541
cg13210534,3316,36,11,111289538,36.1,0.611028742
cg13214422,91977,36,5,150020799,36.1,0.846467081
cg13216057,27122,36,11,11987219,36.1,0.054340758
cg13216303,3608,36,1,151909668,36.1,0.021730877
cg13216351,27304,36,20,49008512,36.1,0.09839911
cg13217373,6196,36,6,167195385,36.1,0.634291034
cg13218435,5188,36,4,152901892,36.1,0.052102053
cg13218906,55251,36,20,62357195,36.1,0.090416416
cg13219107,987,36,4,152156684,36.1,0.030708947
cg13221588,8458,36,1,117404625,36.1,0.053878921
cg13221796,5925,36,13,47774920,36.1,0.740121975
cg13222081,122704,36,14,22368766,36.1,0.111851643
cg13224710,7050,36,18,3401743,36.1,0.877110883
cg13225039,10460,36,4,1691958,36.1,0.017819565
cg13226172,1271,36,9,34579381,36.1,0.040176002
cg13228642,51278,36,1,179323983,36.1,0.42096789
cg13232900,23536,36,16,74214152,36.1,0.055044922
cg13233799,5792,36,1,43769332,36.1,0.062932917
cg13234643,1515,36,9,98841192,36.1,0.028896032
cg13234848,26053,36,7,68701907,36.1,0.196792195
cg13234863,121256,36,12,128955091,36.1,0.130525598
cg13236637,9412,36,12,27066796,36.1,0.063662333
cg13236854,8775,36,19,52710480,36.1,0.023066375
cg13237829,9524,36,19,14501386,36.1,0.028395256
cg13237906,1836,36,5,149320245,36.1,0.029281175
cg13240311,11142,36,20,42594209,36.1,0.069069291
cg13240332,10109,36,2,218789924,36.1,0.037021805
cg13240639,55954,36,22,28492856,36.1,0.021546093
cg13243219,4197,36,3,170864216,36.1,0.096119182
cg13243377,137492,36,8,17148262,36.1,0.042994431
cg13244707,7385,36,16,21871296,36.1,0.067532305
cg13245912,10313,36,11,63205916,36.1,0.022482831
cg13246592,5026,36,17,3547210,36.1,0.510734186
cg13246654,817,36,4,114902062,36.1,0.027074907
cg13247990,91807,36,16,45339677,36.1,0.857941766
cg13249256,84944,36,1,165225205,36.1,0.969820461
cg13250711,406,36,11,13255251,36.1,0.205235066
cg13253729,266747,36,22,22362426,36.1,0.778919723
cg13255096,4217,36,6,137154632,36.1,0.04553743
cg13255190,26290,36,12,4699547,36.1,0.753387093
cg13255629,56955,36,4,88971684,36.1,0.868097629
cg13258606,2230,36,11,109805842,36.1,0.024683851
cg13258700,129790,36,7,156126758,36.1,0.129924453
